time,open,high,low,close,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,SRI Bias Histogram
1762329600,101959,102176,101183,102077,106697.8892787413,111060.3482352941,111060.3482352941,104640.40226519897,100777.20083834199,104031.40007217089,109149.19294117646,109149.19294117646,103568.56405354003,108519.82570793774,100461.14449415672,103943.29411764705,103943.29411764705,102462.78762005169,111141.07608539944,98040.2493786001,101502.63764705883,101502.63764705883,102462.78762005169,104640.40226519897,-25
1762344000,102069,103782,101908,103707,106697.8892787413,111060.3482352941,111060.3482352941,104640.40226519897,100777.20083834199,104031.40007217089,109149.19294117646,109149.19294117646,103568.56405354003,108519.82570793774,100269.94971631927,103745.85176470589,103745.85176470589,102462.78762005169,111141.07608539944,97736.3102679453,101208.7294117647,101208.7294117647,102462.78762005169,104640.40226519897,-25
1762358400,103713,104507,103075,104033,106697.8892787413,111060.3482352941,111060.3482352941,104640.40226519897,100777.20083834199,104031.40007217089,109149.19294117646,109149.19294117646,103568.56405354003,108519.82570793774,100162.11192652411,103604.86588235294,103604.86588235294,102463.19504292302,111141.07608539944,97639.66645473785,101077.92470588235,104516.18295702686,102463.19504292302,104640.40226519897,-15
1762372800,104009,104532,103296,103865,106697.8892787413,111060.3482352941,111060.3482352941,104640.40226519897,100777.20083834199,103285.7279054263,108548.50823529412,108548.50823529412,103568.56405354003,108519.82570793774,100096.16468527797,103486.71294117648,103486.71294117648,102463.19504292302,108535.07065072804,97601.2223644213,100986.06823529412,100986.06823529412,102463.19504292302,104640.40226519897,-45
1762387200,103865,103914,102717,103625,106697.8892787413,111060.3482352941,111060.3482352941,104640.40226519897,100777.20083834199,103285.7279054263,108548.50823529412,108548.50823529412,103568.56405354003,108519.82570793774,99972.07093169416,103336.76,103336.76,102463.19504292302,108535.07065072804,97557.30098874745,100889.61176470589,100889.61176470589,102463.19504292302,104640.40226519897,-25
1762401600,103629,104187,102914,103181,106697.8892787413,111060.3482352941,111060.3482352941,104640.40226519897,100777.20083834199,103285.7279054263,108548.50823529412,108548.50823529412,103568.56405354003,108519.82570793774,99783.13968809051,103145.86588235294,103145.86588235294,102463.19504292302,108535.07065072804,97539.07735540529,100805.1388235294,100805.1388235294,102463.19504292302,104640.40226519897,-25
1762416000,103162,103429,102638,103205,106697.8892787413,111060.3482352941,111060.3482352941,104640.40226519897,100777.20083834199,103285.7279054263,108548.50823529412,108548.50823529412,103568.56405354003,108519.82570793774,99603.67791061196,102964.12235294118,102964.12235294118,102463.19504292302,108535.07065072804,97686.4643143427,100821.13176470587,100821.13176470587,102463.19504292302,104640.40226519897,-25
1762430400,103206,103558,101578,101965,106697.8892787413,111060.3482352941,111060.3482352941,104640.40226519897,100777.20083834199,103285.7279054263,108548.50823529412,108548.50823529412,103568.56405354003,108519.82570793774,99398.85428997093,102749.24705882353,102749.24705882353,102463.19504292302,108535.07065072804,97900.61376514178,100864.34823529412,100864.34823529412,102463.19504292302,104640.40226519897,-25
1762444800,101981,102286,100246,101335,106697.8892787413,111060.3482352941,111060.3482352941,104640.40226519897,100777.20083834199,103285.7279054263,108548.50823529412,108548.50823529412,103568.56405354003,108519.82570793774,99135.15995359652,102495.86588235295,102495.86588235295,102463.19504292302,108535.07065072804,97949.01311086629,100776.74352941175,100776.74352941175,102463.19504292302,104640.40226519897,-15
1762459200,101335,101576,100491,101284,105587.9639314064,110249.88941176469,110249.88941176469,104470.624349699,100777.20083834199,102269.71636552764,107763.53882352941,107763.53882352941,103156.47413337999,108519.82570793774,98793.6553211492,102200.86588235293,102200.86588235293,102463.19504292302,108185.63703281891,98034.9290199243,100703.84,100703.84,102463.19504292302,104470.624349699,-60
1762473600,101288,102278,100695,101864,105587.9639314064,110249.88941176469,110249.88941176469,104470.624349699,100777.20083834199,102269.71636552764,107763.53882352941,107763.53882352941,103156.47413337999,108519.82570793774,98496.31735578594,101940.47294117647,101940.47294117647,102463.19504292302,108185.63703281891,98381.56214971132,100798.74352941176,100798.74352941176,102463.19504292302,104470.624349699,-25
1762488000,101874,102463,101519,101962,105587.9639314064,110249.88941176469,110249.88941176469,104470.624349699,100777.20083834199,102269.71636552764,107763.53882352941,107763.53882352941,103156.47413337999,108519.82570793774,98202.3506211604,101684.10823529412,101684.10823529412,102463.19504292302,108185.63703281891,98714.04918185274,100932.33882352941,100932.33882352941,102463.19504292302,104470.624349699,-25
1762502400,101961,101989,99765,100361,105587.9639314064,110249.88941176469,110249.88941176469,104470.624349699,100777.20083834199,102269.71636552764,107763.53882352941,107763.53882352941,103156.47413337999,108519.82570793774,97806.9398553352,101351.43294117648,101351.43294117648,102353.62151145167,108185.63703281891,98638.80287366186,100788.14823529411,100788.14823529411,102353.62151145167,104470.624349699,-25
1762516800,100357,101180,99192,100727,105587.9639314064,110249.88941176469,110249.88941176469,104189.73221989353,100777.20083834199,102269.71636552764,107763.53882352941,107763.53882352941,102793.21066023182,108519.82570793774,97529.25992078602,101095.65176470588,101095.65176470588,101731.43426063369,108185.63703281891,98627.48095422953,100679.98588235295,100679.98588235295,101731.43426063369,104189.73221989353,-25
1762531200,100733,103335,100448,103335,105587.9639314064,110249.88941176469,110249.88941176469,104189.73221989353,100777.20083834199,102269.71636552764,107763.53882352941,107763.53882352941,102793.21066023182,108519.82570793774,97445.62826659741,101001.72,101001.72,101731.43426063369,108185.63703281891,99045.22045566548,100944.76705882352,102844.31366198156,101731.43426063369,104189.73221989353,-15
1762545600,103340,104044,102903,103275,105587.9639314064,110249.88941176469,110249.88941176469,104189.73221989353,100777.20083834199,101577.38439223144,107194.83294117647,107194.83294117647,102793.21066023182,108519.82570793774,97265.54618891588,100837.59529411765,100837.59529411765,102050.87652106737,108103.59153047469,99698.53409067822,101390.78823529411,103083.04237991,102050.87652106737,104189.73221989353,-40
1762560000,103275,103345,102501,102553,105587.9639314064,110249.88941176469,110249.88941176469,104189.73221989353,100777.20083834199,101577.38439223144,107194.83294117647,107194.83294117647,102793.21066023182,108519.82570793774,96974.62163214291,100580.11764705883,100580.11764705883,102050.87652106737,108103.59153047469,100207.64371496462,101701.2894117647,103194.93510856476,102050.87652106737,104189.73221989353,-25
1762574400,102538,102783,101868,102316,105587.9639314064,110249.88941176469,110249.88941176469,104189.73221989353,100777.20083834199,101577.38439223144,107194.83294117647,107194.83294117647,102793.21066023182,108519.82570793774,96758.59878420302,100385.23764705882,100385.23764705882,102050.87652106737,108103.59153047469,100819.3550011557,102009.17411764705,102009.17411764705,102050.87652106737,104189.73221989353,-25
1762588800,102299,102623,101700,101829,105587.9639314064,110249.88941176469,110249.88941176469,104189.73221989353,100777.20083834199,101577.38439223144,107194.83294117647,107194.83294117647,102793.21066023182,108519.82570793774,96564.30867659069,100202.91764705883,100202.91764705883,102050.87652106737,108103.59153047469,100974.35209736992,102104.58352941176,102104.58352941176,102050.87652106737,104189.73221989353,-25
1762603200,101818,102147,101435,101675,105587.9639314064,110249.88941176469,110249.88941176469,104189.73221989353,100777.20083834199,101577.38439223144,107194.83294117647,107194.83294117647,102793.21066023182,108519.82570793774,96388.46798063279,100032.81411764705,100032.81411764705,102050.87652106737,108103.59153047469,101082.35166703854,102153.84235294118,102153.84235294118,102050.87652106737,104189.73221989353,-25
1762617600,101690,102188,101515,101961,105587.9639314064,110249.88941176469,110249.88941176469,104189.73221989353,100777.20083834199,101577.38439223144,107194.83294117647,107194.83294117647,102793.21066023182,108519.82570793774,96329.61595682628,99942.97411764704,99942.97411764704,102050.87652106737,108103.59153047469,101169.46598923234,102209.46352941176,102209.46352941176,102050.87652106737,104189.73221989353,-15
1762632000,101963,102446,101933,102286,104562.8274428294,109469.35058823529,109469.35058823529,104189.73221989353,100777.20083834199,100746.83701629285,106525.00235294117,106525.00235294117,102793.21066023182,108519.82570793774,96313.78470846498,99888.82117647059,99888.82117647059,102050.87652106737,107251.04927829793,101104.55770608866,102099.83294117647,103095.10817626429,102050.87652106737,104189.73221989353,-45
1762646400,102295,102313,101394,101637,104562.8274428294,109469.35058823529,109469.35058823529,104189.73221989353,100777.20083834199,100746.83701629285,106525.00235294117,106525.00235294117,102793.21066023182,108519.82570793774,96234.47873953039,99786.45176470588,99786.45176470588,102050.87652106737,107251.04927829793,100961.67698552812,101912.97411764706,101912.97411764706,102050.87652106737,104189.73221989353,-25
1762660800,101637,102090,101624,101944,104562.8274428294,109469.35058823529,109469.35058823529,104189.73221989353,100777.20083834199,100746.83701629285,106525.00235294117,106525.00235294117,102793.21066023182,108519.82570793774,96198.82722379082,99719.58352941177,99719.58352941177,102050.87652106737,107251.04927829793,100851.7132504081,101778.61647058823,101778.61647058823,102050.87652106737,104189.73221989353,-25
1762675200,101945,102274,101516,102215,104562.8274428294,109469.35058823529,109469.35058823529,104189.73221989353,100777.20083834199,100746.83701629285,106525.00235294117,106525.00235294117,102793.21066023182,108519.82570793774,96255.98757541354,99716.34352941178,99716.34352941178,102050.87652106737,107251.04927829793,100756.4481433921,101684.06352941177,102611.67891543143,102050.87652106737,104189.73221989353,-25
1762689600,102218,104115,102042,103747,104562.8274428294,109469.35058823529,109469.35058823529,104189.73221989353,100777.20083834199,100746.83701629285,106525.00235294117,106525.00235294117,102793.21066023182,108519.82570793774,96462.5177521664,99844.17882352941,103225.83989489242,102050.87652106737,107251.04927829793,100863.62169779932,101812.80705882353,102761.99241984774,102050.87652106737,104189.73221989353,-25
1762704000,103743,104794,103317,104785,104562.8274428294,109469.35058823529,109469.35058823529,104189.73221989353,100777.20083834199,100746.83701629285,106525.00235294117,106525.00235294117,102793.21066023182,108519.82570793774,96777.32069664044,100069.81882352941,103362.31695041838,102696.35768759128,107251.04927829793,101168.95942400041,102170.68000000001,103172.4005759996,102696.35768759128,104189.73221989353,-15
1762718400,104796,105425,104076,104705,104562.8274428294,109469.35058823529,109469.35058823529,104189.73221989353,100777.20083834199,100225.29808782085,106076.84705882354,106076.84705882354,102793.21066023182,108519.82570793774,97117.41020662889,100308.51764705882,103499.62508748875,103499.68928133477,107251.04927829793,101585.89682443664,102634.36941176471,103682.84199909278,103499.68928133477,104189.73221989353,-15
1762732800,104677,106623,104256,106031,104562.8274428294,109469.35058823529,109469.35058823529,104189.73221989353,100777.20083834199,100225.29808782085,106076.84705882354,106076.84705882354,102888.05769160172,108519.82570793774,97573.82759310544,100664.11764705883,103754.40770101221,104649.54677517948,107251.04927829793,102045.98736140052,103268.28,104490.57263859948,104649.54677517948,104189.73221989353,-15
1762747200,106023,106519,105828,106446,104562.8274428294,109469.35058823529,109469.35058823529,104189.73221989353,100777.20083834199,100225.29808782085,106076.84705882354,106076.84705882354,104508.41071363016,108519.82570793774,98055.75940660313,101053.29647058825,104050.83353457336,105064.07859696598,107251.04927829793,102503.91746140753,103919.55294117647,105335.18842094541,105064.07859696598,104189.73221989353,-15
1762761600,106446,106570,105845,106171,104562.8274428294,109469.35058823529,109469.35058823529,104189.73221989353,100777.20083834199,100225.29808782085,106076.84705882354,106076.84705882354,104567.8813769423,108519.82570793774,98530.56899257854,101428.11529411764,104325.66159565674,105091.04225962883,107251.04927829793,102935.97344613617,104521.93411764706,106107.89478915796,105091.04225962883,104189.73221989353,-15
